id,product_link,title,brand,discount,avg_rating,total_ratings,availability,category,price
832,https://www.amazon.com/Motorola-XT2429-1-Unlocked-Display-Storage/dp/B0DK4DLLW5,"Motorola Moto Edge 50 Fusion 5G (XT2429-1) Dual Sim | GSM Unlocked | 6.7"" P-OLED 120Hz Display | 8GB Ram 256GB Storage - International Version - (Pink)",Motorola,0,4.2,226,Only 9 left in stock - order soon.,mobile phones,9068.759999999998
833,https://www.amazon.com/DOOGEE-MAX-Smartphone-22000mAh-Waterproof/dp/B0D4DZDPZQ,"DOOGEE V MAX Plus(2024) 5G Rugged Smartphone,22000mAh 36GB+512GB,200MP+32MP+20MP Night Vision Rugged Cell Phone,Android 14 Rugged Phone,6.58"" FHD+120Hz IPS Screen,IP68/IP69K Waterproof Phone,NFC/OTG",DOOGEE,0.25,4.1,112,,mobile phones,15389.676
834,https://www.amazon.com/Nokia-Unlocked-Smartphone-6-67-Inch-Charcoal/dp/B09DJ2P1SF,"Nokia XR20 5G, Android 11, Unlocked Rugged Smartphone, Dual SIM, US Version, 6/128GB, 6.67-Inch Screen, 48MP Dual Camera, Granite",Brand: Nokia,0.07,4,530,In Stock,mobile phones,8102.916
835,https://www.amazon.com/DOOGEE-Unlocked-10300mAh-Smartphone-Waterproof/dp/B0F214ZG19,"DOOGEE Blade 20 Ultra Rugged Phone Unlocked,32GB+512GB,10300mAh Large Battery Rugged Smartphone with 1.54""IPS Rear Display,6.6""HD+90Hz Android 14,50MP+8MP,IP68/IP69K Waterproof Phones,Face ID/NFC/OTG",DOOGEE,0.31,4.2,51,,mobile phones,8002.151999999999
836,https://www.amazon.com/S22-Flip-Touchscreen-Resistant-Compatible/dp/B0DK99QFDV,"S22 Smart Flip Phone (16GB) 2.8"" Touchscreen Rugged Cell Phone Android 11, IP68 Water Resistant, 4G LTE GSM Single Nano Slot, Come with Speedtalk SIM Card, Compatible with T-Mobile, AT&T (Black)",Brand: Unifone,0,3.6,318,,mobile phones,4244.076
837,https://www.amazon.com/DOOGEE-Android-16-Unlocked-Phones/dp/B0FGXPXGWV,"DOOGEE Note 58 Android 16 Unlocked Phones, 32GB+128GB/2TB Expand Cell Phone, 6.6''HD+90Hz Dispaly, 6250mah Battery, 4G Dual Sim Unlocked Smartphone, Widevine L1/NFC/OTG/Face Unlock",DOOGEE,0.4,4.3,288,,mobile phones,3692.6279999999997
838,https://www.amazon.com/Simple-Mobile-Samsung-5000mAh-Smartphone/dp/B0DWVGXPLB,"Simple Mobile, Samsung Galaxy A16 5G, 128GB, Prepaid Smartphone, Black, 50 MP Camera, Locked",Simple Mobile,0,4.2,8,In Stock,mobile phones,4211.676
839,https://www.amazon.com/DOOGEE-FIRE6MAX-Rugged-Smartphone-Unlocked/dp/B0DRNXDWV4,"DOOGEE Fire 6 Rugged Phone with Thermal Image Camera,10400mAh,16GB+256GB Android 14 Cell Phone Unlocked,50MP AI Camera,6.56"" HD+IPS Display Rugged Smartphone,IP68 Waterproof Phone,Face Unlock/OTG",DOOGEE,0.3,4,39,,mobile phones,9071.676
840,https://www.amazon.com/Blackview-Smartphones-Octa-Core-Fingerprint-Celulares/dp/B0F6D4PPH8,"Blackview WAVE 8 Unlocked Phones, Android 15 Smartphones 24GB+256GB/2TB, 4G Octa-Core, 13MP+8MP AI Camera 5000mAh/10W Cell Phone, 6.56"" HD+, GPS/OTG, Fingerprint/Face ID Mobile Phones, Black Celulares",Blackview,0,4.2,30,In Stock,mobile phones,4211.676
841,https://www.amazon.com/OUKITEL-G1-Rugged-Smartphone-Unlocked/dp/B0D8B4HNNX,"OUKITEL G1 Rugged Smartphone Unlocked - 24+256GB/1TB Android 14 Rugged Cellphones, 6.52” HD Display 48MP Rear Camera 10600mAh Battery IP68/IP69K Waterproof Phone, Dual Sim/NFC/Fingerprint 2025",OUKITEL,0.23,4,533,,mobile phones,4859.676
842,https://www.amazon.com/HMD-Unlocked-Compatible-Carriers-Version/dp/B0DG6V6V39,HMD Barbie | Flip | Unlocked | KaiOS | Power Pink | US Version,HMD,0,4.2,460,In Stock,mobile phones,3239.6759999999995
843,https://www.amazon.com/Unihertz-Jelly-Star-Smartphone-Transparent/dp/B0FL6JD22V,Unihertz Jelly Star Mini Smartphone 3 Inch Smallest Tiny 4G Cell Phone Android 13 Transparent Design LED Light NFC OTG 8GB RAM 256GB ROM (Blue) Compatible with T-Mobile and Verizon only,Unihertz,0,3.9,15,,mobile phones,6803.676
844,https://www.amazon.com/Ulefone-Armor-X16-Smartphone-10360mAh/dp/B0FCRL3X1Y,"Ulefone Armor X16 Rugged Smartphone, Android 15 OS, 10360mAh/33W, 12+128GB/2TB, 48MP+20MP+2MP+16MP Camera, 6.56” 90HZ, Widevine L1/NFC/GPS/Dual SIM 4G LTE Unlocked Cell Phone - Sand Dune",Ulefone,0.15,4.6,21,,mobile phones,4956.876
845,https://www.amazon.com/Bigme-HiBreakS-3300mAh-Battery-Processor/dp/B0FVXK2ZQW,"Bigme HiBreakS Epaper Smart Phone,3300mAh Battery, 8-Core Processor, 6GB+128GB, 5.84 Inch Mobile Phone, Dual Camera, White (Black and White)",Bigme,0.08,,0,Only 13 left in stock - order soon.,mobile phones,8424
846,https://www.amazon.com/OUKITEL-G3-Smartphone-Unlocked-Waterproof/dp/B0FHKX7V2Y,"OUKITEL G3 Rugged Smartphone Unlocked -16GB+128GB/1TB TF 6” HD Display IP68/IP69K Rugged Android Phone, 6300mAh Battery 13MP Rear Camera Waterproof Cell Phones, 4G Dual Sim/3.5mm Jack/GPS/Face ID",OUKITEL,0.27,4,193,In Stock,mobile phones,4001.0759999999996
847,https://www.amazon.com/DOOGEE-NOTE58-Black-Unlocked-Phone/dp/B0DSL8MRWM,"DOOGEE Note 58 Android 15 Unlocked Cellphone,32GB+128GB/2TB Expand Cell Phone with 6.75"" HD+ Waterdrop Screen, 6250mah Battery,4G Dual Sim Unlocked Smartphone,Widevine L1/NFC/OTG/Face Unlock, Black",DOOGEE,0.35,5,3,,mobile phones,3570.156
848,https://www.amazon.com/UMIDIGI-128GB-Android-Phone-White/dp/B0DT44WH7F,"UMIDIGI Note 100 Phone, NFC Dual SIM Unlocked Phone,12(6+6) GB+128GB Expand 1TB Android 14 Phones,6.8''HD+120Hz Display,50MP Camera, 5000mAh+20W Fast Charge Cell Phones,Face ID+Fingerprint,GPS",UMIDIGI,0.07,3.9,28,In Stock,mobile phones,3466.4759999999997
849,https://www.amazon.com/AT-BL102-2-2-Handset-Answering-Unsurpassed/dp/B086QB7WZ1,"AT&T BL102-2 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",AT&T,0,4.2,31373,,mobile phones,
850,https://www.amazon.com/HiBoost-Travel-3-0-Version-U-S-Carriers/dp/B0DWXFM7YR,"HiBoost Cell Phone Booster for RV Truck Camper Van Trailer Bus |Travel 3.0 RV Max| 2025 New Version RV Cell Booster for 4G 5G LTE| Folding Bracket |All U.S.Carriers Verizon,AT&T,T-Mobile FCC Approved",HiBoost,0.15,4.4,274,,mobile phones,12668.076
851,https://www.amazon.com/ASURION-Accident-Protection-Support-600-699-99/dp/B089MCYFKW,ASURION 2 Year Mobile Phone Accident Protection Plan ($600 - $699.99),ASURION,0,3.7,328,,mobile phones,
852,https://www.amazon.com/ASURION-Accident-Protection-Support-400-449-99/dp/B089MCKQLD,ASURION 2 Year Mobile Phone Accident Protection Plan ($400 - $449.99),ASURION,0,3.7,228,,mobile phones,
853,https://www.amazon.com/ASURION-Accident-Protection-Support-300-349-99/dp/B07P83ZSLT,ASURION 2 Year Mobile Phone Accident Protection Plan ($300 - $349.99),ASURION,0,3.6,877,,mobile phones,
854,https://www.amazon.com/weBoost-470165-Booster-Apartment-Approved/dp/B08PW24VDM,"weBoost Home Studio Lite - Cell Phone Signal Booster for Verizon and AT&T only | Boosts 5G, 4G LTE up to 3,000 sq. ft | Made in the U.S. | FCC Approved (model 470165)",weBoost,0,3.9,3854,,mobile phones,6479.676
855,https://www.amazon.com/DJI-6941565997517-Osmo-Mobile-Gimbal/dp/B07FTG84SW,"DJI Osmo Mobile 7P Gimbal Stabilizer for iPhone, Android, Native Tracking, Lighting, 3-Axis Phone Gimbal, Quick Launch, One-Tap Edit, Built-in Extension Rod & Tripod, 10hrs Use, Phone Charging",DJI,0.2,4.5,3600,In Stock,mobile phones,3337.2
856,https://www.amazon.com/ASURION-Accident-Protection-Support-1000-1249-99/dp/B089MCGL5P,ASURION 2 Year Mobile Phone Accident Protection Plan ($1000 - $1249.99),ASURION,0,3.3,272,,mobile phones,
857,https://www.amazon.com/DJI-Osmo-Mobile-SE-ActiveTrack/dp/B0B7XCG225,"DJI Osmo Mobile SE, 3-Axis Phone Gimbal for iPhone, Android, Built-in Tripod, Selfie Stick, Gimbal Stabilizer for iphone, Andriod, ActiveTrack 6.0, Vlogging Stabilizer for Youtube, TikTok, Travel",DJI,0.2,4.5,11707,In Stock,mobile phones,1782
858,https://www.amazon.com/ASURION-Accident-Protection-Support-150-174-99/dp/B07P83ZNFZ,ASURION 2 Year Mobile Phone Accident Protection Plan ($150 - $174.99),ASURION,0,3.7,1427,,mobile phones,
859,https://www.amazon.com/DJI-Smartphone-Stabilizer-Extension-ShotGuides/dp/B0B7XD7R43,"DJI Osmo Mobile 6 Gimbal Stabilizer for Smartphones, 3-Axis Phone Gimbal, Built-In Extension Rod, Object Tracking, Portable and Foldable, Vlogging Stabilizer, YouTube TikTok, Slate Gray",DJI,0.18,4.5,18862,In Stock,mobile phones,2883.6
860,https://www.amazon.com/Anker-Portable-Multi-Device-Charging-Retractable/dp/B0DCBB2YTR,"Anker Laptop Power Bank, 25,000mAh Portable Charger with Triple 100W USB-C Ports, Built-in Retractable Cables, Flight-Approved for Travel, iPhone 16/15 Series, MacBook, Samsung, and More",Anker,0,4.6,5158,,mobile phones,
861,https://www.amazon.com/Easy-Use-Mobile-Phones-Dewsbury-ebook/dp/B008GMH7C8,Easy to Use Mobile Phones,"by Guy Dewsbury (Author), Deborah Ballard (Editor) Format: Kindle Edition",0,3,1,Unknown,mobile phones,
862,https://www.amazon.com/DJI-Stabilizer-Tracking-Extension-Stabilization/dp/B0FJ2L67HJ,"DJI Osmo Mobile 8 Gimbal Stabilizer for Phone, Native Tracking with Apple DockKit, 360° Pan Rotation, Built-in Extension Rod & Tripod, 10h Battery, Extension Rod, Foldable 3-Axis Stabilization",DJI,0,4.6,130,In Stock,mobile phones,4827.599999999999
863,https://www.amazon.com/Mobile-Phones-Talking-Everyday-Africa/dp/9956558532,Mobile Phones: The New Talking Drums of Everyday Africa,"by Mirjam de Bruijn (Editor), & 2 more",0,5,2,Available to ship in 1-2 days,mobile phones,1622.916
864,https://www.amazon.com/Methadone-Mobile-Phone-Grace-Underwood-ebook/dp/B0CW17SVLH,Methadone and a Mobile Phone,by Grace Underwood (Author) Format: Kindle Edition,0,,0,Unknown,mobile phones,
865,https://www.amazon.com/30-Years-Mobile-Phones-UK/dp/1445651084,30 Years of Mobile Phones in the UK,"by Nigel Linge (Author), Andy Sutton (Author)",0,4.8,14,Unknown,mobile phones,
866,https://www.amazon.com/Mobile-Phone-Business-Online-Tuncdoruk-ebook/dp/B0098JY172,Mobile Phone Business Online.,by Koray Tuncdoruk (Author) Format: Kindle Edition,0,,0,Unknown,mobile phones,
867,https://www.amazon.com/DJI-Stabilizer-Smartphone-Essentials-Microphone/dp/B0DXLSVY2Y,DJI Osmo Mobile 7P Gimbal Stabilizer for Smartphone 3-Axis Phone Gimbal Bundle with 2X Deco Essentials 3.5mm Clip-On Mini Lapel Microphone +LED Cordless Smartphone Ring Light + 2 Year Protection Pack,DJI,0.05,4.5,27,In Stock,mobile phones,6155.676
868,https://www.amazon.com/ASURION-Accident-Protection-Support-250-299-99/dp/B07P6YY1KL,ASURION 2 Year Mobile Phone Accident Protection Plan ($250 - $299.99),ASURION,0,3.8,2023,,mobile phones,
869,https://www.amazon.com/Mobile-Phone-Spyware-hidden-smartphone-ebook/dp/B0CKTS6RR4,Mobile Phone Spyware: ...the hidden threat to any smartphone,by Tom Slovenski (Author) Format: Kindle Edition,0,,0,Unknown,mobile phones,
870,https://www.amazon.com/Mobile-Phone-Recycling-Refurbishing-Business-ebook/dp/B0F88RNSVJ,Mobile Phone Recycling & Refurbishing Business: How to Start a Business from Old Phones ?,by M.S SHAIKH (Author) Format: Kindle Edition,0,,0,Unknown,mobile phones,
871,https://www.amazon.com/EPOS-1000225-Speakerphone-Conferencing-Sound-Enhanced/dp/B08BJ3LK59,"EPOS Expand SP 30T (1000225) Portable Bluetooth Speakerphone - Instant Conferencing Anywhere - Sound-Enhanced - PC, Mobile Phone & Softphone Connection",EPOS,0,4.2,38,In Stock,mobile phones,4535.676
872,https://www.amazon.com/Basics-Mobile-Phone-Repair/dp/B0FVX6Z8B3,The Basics Of Mobile Phone Repair,by Nelly Mary (Author),0,,0,In Stock,mobile phones,518.4
873,https://www.amazon.com/OVERCOMING-MOBILE-ADDICTION-KELVIN-ODIGIE-ebook/dp/B0B8PFKN2J,OVERCOMING MOBILE PHONE ADDICTION,by KELVIN ODIGIE (Author) Format: Kindle Edition,0,5,1,Unknown,mobile phones,
874,https://www.amazon.com/weBoost-Overland-Antenna-Boosters-Carriers/dp/B0BZT5DYMW,"weBoost Overland Antenna for Drive Reach Cell Phone Signal Boosters | Boosts 5G & 4G LTE for All U.S. Carriers - Verizon, AT&T, T-Mobile & More | Made in The USA | FCC Approved (Model 311248)",weBoost,0,4.3,62,In Stock,mobile phones,3887.6759999999995
875,https://www.amazon.com/4K-Digital-Camera-Photography-Anti-Shake/dp/B0DHRQRLYW,"4K Digital Camera for Photography Autofocus, 2025 Latest 48MP Vlogging Camera for YouTube with SD Card, 2 Batteries, 3"" 180°Flip Screen Compact Travel Camera for Teens with 16X Zoom, Anti-Shake,Black",Duluvulu,0,4.3,2515,In Stock,camera picture,2688.8759999999997
876,https://www.amazon.com/Digital-Cameras-Photography-Autofocus-Profession/dp/B0FLJKLN7Q,"8K Digital Cameras for Photography - Autofocus 88MP WiFi Profession Camera with Dual-Lens - 16X Digital Zoom Photography Camera for YouTube with Lens Hood, Touch Screen, 2 Batteries & Charging Stand",Brand: XNSIAKXA,0.35,4.4,500,,camera picture,4000.752
877,https://www.amazon.com/Autofocus-Vlogging-Photography-Anti-Shake-Batteries/dp/B0DNFGNG18,"Digital Camera,Autofocus 4K Vlogging Camera for Photography with 32GB Card,48MP Portable Compact Point and Shoot Digital Camera for Teens Adult Beginner with 16X Zoom,Anti-Shake,2 Batteries(White)",Brand: Lecnippy,0.28,4.4,1665,,camera picture,1522.4759999999999
878,https://www.amazon.com/KODAK-Friendly-FZ45-WH-Digital-Optical/dp/B0B8PD8TTP,"KODAK PIXPRO Friendly Zoom FZ45-WH 16MP Digital Camera with 4X Optical Zoom 27mm Wide Angle and 2.7"" LCD Screen (White)",KODAK,0.08,4.2,4278,In Stock,camera picture,3887.6759999999995
879,https://www.amazon.com/Yatao-Photography-Vlogging-Convenient-Equipped/dp/B0DM2KG5TC,"Yatao Digital Camera with WiFi, 64MP Photography and 4K 5K Vlogging Camera Kit for YouTube, Front and Rear Dual Camera for Convenient Selfie, Equipped with 64GB Micro Card",Yatao,0.25,4.2,224,In Stock,camera picture,1943.3519999999999
880,https://www.amazon.com/Canon-Rebel-T7-18-55mm-II/dp/B07C2Z21X5,Canon EOS Rebel T7 DSLR Camera with 18-55mm Lens | Built-in Wi-Fi | 24.1 MP CMOS Sensor | DIGIC 4+ Image Processor and Full HD Videos,Canon,0,4.6,8182,,camera picture,
881,https://www.amazon.com/Digital-Photography-Vlogging-YouTube-Beginner/dp/B0BQRVCGHC,"4K Digital Camera for Photography, 64MP Vlogging Camera for YouTube with 3"" 180° Flip Screen, 18X Digital Zoom Point and Shoot Camara with 32GB Micro SD Card for Beginner (Black)",VJIANGER,0.29,4.1,1798,,camera picture,1846.4759999999999
882,https://www.amazon.com/Fujifilm-Instax-Mini-Instant-Camera/dp/B0BWNYPCT1,Fujifilm Instax Mini 12 Instant Camera - Lilac Purple,Fujifilm,0.11,4.6,2247,Only 7 left in stock - order soon.,camera picture,2719.98
883,https://www.amazon.com/PIXPRO-Friendly-FZ55-RD-Digital-Optical/dp/B0B15LHF3K,"KODAK PIXPRO FZ55-RD 16MP Digital Camera 5X Optical Zoom 28mm Wide Angle 1080P Full HD Video 2.7"" LCD Vlogging Camera (Red) Packaging May Vary",KODAK,0.13,4.4,4899,In Stock,camera picture,4535.676
884,https://www.amazon.com/Saneen-Digital-Cameras-Photography-Vlogging/dp/B0CFZRPQMZ,"Saneen Digital Camera, 4k Cameras for Photography & Video, 64MP WiFi Touch Screen Vlogging Camera for YouTube with Flash, 32GB Card, Lens Hood, 3000mAH Battery, Front and Rear Cameras - Black",Saneen,0.3,4,2442,In Stock,camera picture,3401.6759999999995
885,https://www.amazon.com/Digital-Capture-Battery-Lanyard-Girls%EF%BC%88Black%EF%BC%89/dp/B0FR4MW1JF,"2025 New Digital Camera, 56MP FHD 1080P for Kids with 16x Digital Zoom Anti Shake, Face Detect, Smile Capture, 32GB TF Card, Battery, Lanyard, a Great Gift for Boys & Girls（Black）",Brand: Platstudy,0.4,4.6,77,,camera picture,971.6759999999999
886,https://www.amazon.com/Polaroid-Go-Generation-Instant-Included/dp/B0CG7GHYXJ,Polaroid Go Generation 2 - Mini Instant Camera + Film Bundle (16 Photos Included) - White (6282),Polaroid,0,4.2,2855,Only 3 left in stock - order soon.,camera picture,
887,https://www.amazon.com/Photography-Autofocus-Vlogging-Beginner-Batteries/dp/B0F29JYFVL,"4K Digital Camera for Photography, WiFi 64MP 180° Flip Screen 3"" Autofocus Vlogging Camera for YouTube, 16X Zoom Compact Point and Shoot Cameras for Beginner with 32GB Card, 2 Batteries",Brand: SIXTARY,0.37,4.7,490,,camera picture,1845.828
888,https://www.amazon.com/Photography-Autofocus-Anti-Shake-Vlogging-180%C2%B0Flip/dp/B0DH28GGNZ,"4K Digital Camera for Photography and Video, Autofocus Anti-Shake 48MP Vlogging Camera for YouTube, 3'' 180°Flip Screen Camera with Flash 16X Zoom, Digital Camera with 32GB Card Battery Charger Black",Zostuic,0.29,4.4,1227,,camera picture,1846.4759999999999
889,https://www.amazon.com/Yatao-Digital-Photography-Convenient-Equipped/dp/B0DM1M65JK,"Yatao Digital Camera with WiFi, 4K 5K 64MP Photography Camera Kit for YouTube, Front and Rear Dual Camera for Convenient Selfie, Equipped with 64GB Micro Card, Wide & Macro Lens, Card Reader",Yatao,0.27,4.3,230,,camera picture,3563.352
890,https://www.amazon.com/Digital-Camera-4K-Photography-Vlogging/dp/B0FB91T1W2,Digital Camera 4K for Photography Vlogging: 50MP Cameras for Video - 16X Zoom Photo Camera Gifts for Teens Ages 8-16 - 180°Flip Screen Compact Cámara - Point and Shoot Digital Cameras for YouTube,Brand: ROQIOO,0,3.5,265,In Stock,camera picture,971.6759999999999
891,https://www.amazon.com/Fujifilm-Instant-Accessory-Compatible-Designer/dp/B08WZ5TF9H,"Fujifilm Instax Mini 12 Instant Camera Lilac Purple + Fuji Film Value Pack (40 Sheets) + Shutter Accessories Bundle, Incl. Compatible Carrying Case, Quicksand Beads Photo Album 64 Pockets",Fujifilm,0,4.7,1472,In Stock,camera picture,5182.379999999999
892,https://www.amazon.com/Photography-Autofocus-Upgraded-Beginners-Batteries/dp/B0DX1ZHF5T,"4K Digital Camera for Photography Autofocus, Upgraded 64MP WiFi Vlogging Camera for YouTube with 3"" 180° Flip Screen, 16X Zoom, Compact Travel Cameras for Beginners with 32GB Card, 2 Batteries, Black",Brand: TEFTYMON,0.37,4.5,632,,camera picture,1846.4759999999999
893,https://www.amazon.com/Photography-Touchscreen-Autofocus-Dual-Lens-Anti-Shake/dp/B0FH9VPFKN,"5K Digital Camera for Photography, 64MP Touchscreen WiFi Camera with Autofocus 6X Optical & 16X Digital Zoom, Dual-Lens Vlogging Camera for YouTube Video Anti-Shake, Travel Compact Camera with Flash",Lecran,0.31,4.8,203,,camera picture,2915.676
894,https://www.amazon.com/Digital-Camera-4K-Photography-Vlogging/dp/B0FSXRNMBK,Digital Camera 4K for Photography Vlogging: 56MP Cameras with Mode Dial for Video - 16X Zoom Photo Camera Gifts for Teens Ages 8-16 - 180°Flip Screen Compact Cámara - Point and Shoot Digital Cameras,Brand: OIAALAR,0.43,5,87,,camera picture,1295.676
895,https://www.amazon.com/Digital-Cameras-Photography-Compact-Vlogging/dp/B0FF91L3BX,"Digital Camera, 4K 64MP Cameras for Photography, Point and Shoot Digital Camera with Auto Focus, Dual Camera, Flash, 16X Zoom, Anti Shake, 32GB Card, Compact Vlogging Camera for Teens, Adults",CAMKORY,0.25,4.7,358,,camera picture,1538.676
896,https://www.amazon.com/Digital-Photography-Vlogging-YouTube-Batteries/dp/B0F1Y81JH8,"Digital Camera for Photography, 4K Vlogging Camera for YouTube 3"" 180° Flip Screen 18X Digital Zoom Compact Cameras with 32GB TF Card & 2 Batteries, Pink",Gavonde,0.29,4,909,,camera picture,1846.1519999999998
897,https://www.amazon.com/FLATIC-Photography-Microphone-Batteries-Wide-Angle/dp/B0FB8NYXXL,"FLATIC Cameras for Photography, 6K 64MP Digital Camera with WiFi & Microphone for Youtuber, 16X Zoom Vlogging Camera with 180°Flip Screen, 64GB Card, 2 Batteries, Macro & Wide-Angle Lens, Card Reader",FLATIC,0.2,4.4,164,,camera picture,4146.875999999999
898,https://www.amazon.com/Upgrade-Digital-Batteries-Lanyard-Girls%EF%BC%88Black%EF%BC%89/dp/B0DJTG97HM,"Upgrade Digital Camera, 56MP FHD 1080P for Kids with 16x Zoom Anti Shake, 32GB TF Card, Two Batteries, Lanyard, Compact Small for Boys Girls （Black）",Brand: Fleafer,0.26,4.1,587,In Stock,camera picture,892.2959999999999
899,https://www.amazon.com/Digital-Photography-Vlogging-YouTube-Beginners/dp/B0FGD1BF3L,"4K Digital Camera for Photography, 50MP Vlogging Camera for YouTube, Compact Cameras with 2.8"" 180° Flip Screen, 16X Digital Zoom, Point and Shoot Camera with 32GB SD for Beginners, Travel, Family",Brand: NEMUTA,0.63,4.2,133,,camera picture,971.6759999999999
900,https://www.amazon.com/Photography-Autofocus-Vlogging-Dual-Lens-Batteries/dp/B0DZCPQ2KM,"5K Digital Camera, 64MP Cameras for Photography with 6X Optical Zoom & Autofocus, WiFi Vlogging Camera for YouTube Video, Dual-Lens, 2 Batteries, 64GB Card & Flash, Best Cameras for Content Creators",Aboobu,0.32,4.4,482,,camera picture,3077.6759999999995
901,https://www.amazon.com/FLATIC-Photography-Autofoucs-Vlogging-Beginner/dp/B0FGJJCBW9,"FLATIC Digital Camera, 5K 75MP Cameras for Photography with WiFi & 64GB TF Card, Autofoucs Vlogging Camera for YouTube with 180° Flip Screen, Compact Vlog Travel Camera Kit for Beginner, Teens (Pink)",FLATIC,0.24,4.8,78,,camera picture,2461.752
902,https://www.amazon.com/Polaroid-Generation-I-Type-Instant-Camera/dp/B0DTTMYBRH,Polaroid Now 3rd Generation I-Type Instant Camera + Film Bundle - Now Black Camera + 16 Color Photos (6560),Polaroid,0.15,4,587,In Stock,camera picture,4404.78
903,https://www.amazon.com/Camcorder-Vlogging-Rotatable-Batteries-Microphone/dp/B0F8QTHWT4,"5K Video Camera Camcorder, UHD 64MP Vlogging Camera for YouTube with 3"" 270° Rotatable Touch Screen, Digital Camera with IR Night Vision, 16X Zoom/WiFi/Webcam/HD/32GB Card/2 Batteries/Microphone",BREGOO,0.38,4.7,271,,camera picture,4001.0759999999996
904,https://www.amazon.com/Digital-Camera-Kids-Christmas-Birthday/dp/B0DJ5PW94Y,Digital Camera for Kids: Pink Camera for Teens - Christmas Birthday Gifts for Girls 8-10 - 16X Zoom Shoot Cam for Ages 8-13 - Compact Camera for 6 7 8 9 10 Years Old- Toys for Kid Children Toddler,Brand: ROQIOO,0.24,4,648,,camera picture,615.276
905,https://www.amazon.com/Yatao-Photography-Vlogging-Microphone-Beginners/dp/B0F23N9WX7,"Yatao Digital Cameras for Photography and Vlogging, 6K 64MP Flip Screen, Dual Lens, Microphone for Video, 64GB TF Card, Compact Photo WiFi Camera for YouTube Kit Travel, Beginners (Black)",Yatao,0.25,4.3,377,,camera picture,4130.6759999999995
906,https://www.amazon.com/PIXPRO-Friendly-FZ55-BK-Digital-Optical/dp/B09ZRN1N3Z,"KODAK PIXPRO FZ55-BK 16MP CMOS Sensor Digital Camera 5X Optical Zoom 28mm Wide Angle 1080P Full HD Video 2.7"" LCD Vlogging Camera (Black)",KODAK,0.13,4.4,4899,In Stock,camera picture,4535.676
907,https://www.amazon.com/FLATIC-Digital-Photography-Zoom-Autofoucs/dp/B0FB8L24NY,"FLATIC Digital Camera with WiFi, 5K 64MP Cameras for Photography with 180° Flip Screen for YouTube, 18X Zoom Autofoucs Vlogging Camera with 64GB Card, Wide & Macro Lens, 2 Batteries, Card Reader",FLATIC,0.3,4.5,138,,camera picture,3385.152
908,https://www.amazon.com/Digital-Photography-Vlogging-Compact-Beginners/dp/B0CYZ7FFZ6,"1080P Digital Camera for Photography and Video, 16MP 16X Digital Zoom 2.4 inch 180° Flip Screen Vlogging Camera, Compact Travel Camera Support up to 128G Memory Card for Beginners",Brand: Fockety,0,1.9,4,Only 13 left in stock - order soon.,camera picture,1479.3839999999998
909,https://www.amazon.com/HiMont-Camera-Instant-Selfie-Digital/dp/B0DDGWPVJM,"Kids Instant Print Camera, 1080P HD with 3 Rolls Print Paper & 32GB Card, Ideal Kids Toys Gifts for Boys & Girls Age 3-14 (Black)",Brand: HiMont,0.28,4.5,409,,camera picture,934.4159999999999
910,https://www.amazon.com/Photography-Vlogging-Autofocus-Anti-Shake-Batteries/dp/B0FNQS51LN,"4K Digital Camera for Photography 64MP WiFi Vlogging Camera for YouTube Autofocus 3"" 180° Flip Screen 16X Zoom Compact Travel Cameras with Anti-Shake, SD Card, 2 Batteries & Battery Charger",Brand: TEBNGIHNM,0.33,5,80,,camera picture,1943.676
911,https://www.amazon.com/Digital-Camera-4K-Photography-Vlogging/dp/B0F9L7GSBM,Digital Camera 4K for Photography Vlogging: 64MP Cameras for Video - 16X Zoom Photo Camera Gifts for Teens Ages 8-18 - 180°Flip Screen Compact Cámara - Point and Shoot Digital Cameras for YouTube,Brand: QIUOIO,0,3.9,217,In Stock,camera picture,971.6759999999999
912,https://www.amazon.com/Sony-Camera-Content-Creators-Vloggers/dp/B0BHKKHNHM,Sony ZV-1F Vlog Camera for Content Creators and Vloggers Black,Sony,0.17,4.5,1455,Only 15 left in stock - order soon.,camera picture,16135.199999999999
913,https://www.amazon.com/Gavonde-Digital-Photography-Vlogging-Batteries/dp/B0D3H36K64,"Digital Camera for Photography, 4K Vlogging Camera for YouTube 3"" 180° Flip Screen 18X Digital Zoom Compact Retro Cameras with 32GB TF Card & 2 Batteries, Black",Gavonde,0.29,4,909,,camera picture,1846.1519999999998
914,https://www.amazon.com/KODAK-PIXPRO-AZ405-BK-Digital-Optical/dp/B0BLLCJ963,"KODAK PIXPRO AZ405-BK 20MP Digital Camera 40X Optical Zoom 24mm Wide Angle Lens Optical Image Stabilization 1080P Full HD Video 3"" LCD Vlogging Camera (Black)",KODAK,0,4,1279,In Stock,camera picture,6478.379999999999
915,https://www.amazon.com/Instant-Dual-Lens-Christmas-Birthday-Boys-Pink/dp/B0DF2L5CFQ,"Kids Camera Instant Print, Dual-Lens 48MP Digital Camera for Christmas Birthday Gifts, 1080P Selfie Instant Cameras for Kids with 32GB Card, Instant Print Digital Camera for Girls Boys-Pink",Aasonida,0.48,4.4,822,,camera picture,680.0759999999999
